mask_id,7/1/2007,8/1/2007,9/1/2007,10/1/2007,11/1/2007,12/1/2007,1/1/2008,2/1/2008,3/1/2008,4/1/2008,5/1/2008,6/1/2008,7/1/2008,8/1/2008,9/1/2008,10/1/2008,11/1/2008,12/1/2008,1/1/2009,2/1/2009,3/1/2009,4/1/2009,5/1/2009,6/1/2009,7/1/2009,8/1/2009,9/1/2009,10/1/2009,11/1/2009,12/1/2009,1/1/2010,2/1/2010,3/1/2010,4/1/2010,5/1/2010,6/1/2010,7/1/2010,8/1/2010,9/1/2010,10/1/2010,11/1/2010,12/1/2010,1/1/2011,2/1/2011,3/1/2011,4/1/2011,5/1/2011,6/1/2011,7/1/2011,8/1/2011,9/1/2011,10/1/2011,11/1/2011,12/1/2011,1/1/2012,2/1/2012,3/1/2012,4/1/2012,5/1/2012,6/1/2012,7/1/2012,8/1/2012,9/1/2012,10/1/2012,11/1/2012,12/1/2012,1/1/2013,2/1/2013,3/1/2013,4/1/2013,5/1/2013,6/1/2013,7/1/2013,8/1/2013,9/1/2013,10/1/2013,11/1/2013,12/1/2013,1/1/2014,2/1/2014,3/1/2014,4/1/2014,5/1/2014,6/1/2014,7/1/2014,8/1/2014,9/1/2014,10/1/2014,11/1/2014,12/1/2014,1/1/2015,2/1/2015,3/1/2015,4/1/2015,5/1/2015,6/1/2015,total,score_annual_inc,score_delinq_2yrs,score_emp_length,score_home_ownership,score_inq_last_6mths,score_int_rate,score_pub_rec,score_purpose,score_term
0.0DEQ#14.5<x<16.5#36M#0ENQ#>2 years#D#1.0PUB#RENT#<50k,,,,,,,,,10100.00,9875.71,9648.64,9418.75,9186.01,8950.39,8711.85,8470.34,8225.85,7978.32,7727.72,7474.01,7217.16,6957.12,16693.86,16210.16,15720.21,15223.91,14721.20,14211.98,13928.51,13641.53,13350.99,13056.85,3874.85,5573.37,5223.78,4869.86,4511.55,4148.79,3781.52,13409.70,12810.65,12204.19,11590.24,10968.70,10339.64,22552.18,21986.89,21414.45,20834.76,27247.73,26500.47,25743.65,24977.15,24200.83,23414.58,22618.27,21811.77,30994.94,44944.80,43547.05,42131.74,40698.65,39247.56,37778.23,34809.01,33422.71,45271.23,107907.09,174916.87,216376.21,246838.76,300664.96,339378.46,393232.67,406607.66,450099.17,559838.54,579246.05,627948.94,751885.29,914835.87,1041151.13,1092731.12,1189094.67,1223152.94,1351243.10,1393413.57,1351978.56,1499457.52,1587834.50,1577563.68,1761082.06,1772144.15,1739477.10,1609404.64,1508678.53,28814340.39,<50k,0.0DEQ,>2 years,RENT,0ENQ,14.5<x<16.5,1.0PUB,D,36M
0.0DEQ#>16.5#36M#0ENQ#>2 years#C#0.0PUB#RENT#>50k,,,,13150.00,12869.84,12585.59,12297.19,12004.57,11707.67,11406.43,29700.79,28975.19,28240.04,42495.21,41418.06,40326.41,39220.06,38098.83,36962.50,35810.87,34643.73,33460.87,32262.09,31047.15,29815.85,28567.97,27303.27,36021.53,54507.79,52962.71,51395.55,49515.12,47902.83,46267.47,44608.72,42926.24,48080.46,53891.85,51602.34,49746.26,47863.76,45954.48,44018.03,42054.00,40062.01,84041.65,80975.61,92157.48,89369.43,129716.67,170236.76,161034.86,169682.77,180715.31,212531.59,293465.72,326009.18,385664.92,488995.75,611499.18,718821.43,855756.61,943815.80,1009984.94,1287152.44,1448801.66,1450937.41,1536040.64,1529208.67,1540039.79,1513851.51,1749810.96,1948809.73,2144934.70,2128232.80,2333662.57,2560347.88,2539064.64,2548128.69,2601214.71,2514018.93,2505546.80,2452091.09,2319882.45,2284575.10,2263443.84,2228147.62,2197891.95,2094946.82,1999642.06,1958751.01,1822706.81,1781700.90,1759735.90,1627837.56,1509737.52,72699122.15,>50k,0.0DEQ,>2 years,RENT,0ENQ,>16.5,0.0PUB,C,36M
0.0DEQ#14.5<x<16.5#36M#0ENQ#>2 years#C#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,1600.00,1564.39,1528.34,1491.85,1454.91,1417.52,1379.67,1341.35,1302.57,2563.30,21094.71,20615.57,20130.31,19638.86,19141.13,18637.05,17036.43,16550.55,16058.76,15560.68,15056.23,11875.65,11446.29,11014.50,10577.21,10134.36,9685.88,16231.69,15620.11,32500.59,31492.83,39471.77,50941.69,59419.38,65659.53,63697.90,83785.38,81686.22,85559.61,90272.81,119551.74,116348.03,131202.75,154641.05,240736.42,341001.21,407401.37,554513.55,653554.26,693241.02,712648.25,727343.15,773240.84,847527.20,922796.33,955846.82,974689.28,1034555.89,1121267.22,1154725.77,1152928.20,1155484.70,1221517.13,1265771.57,1319001.08,1416611.16,1523679.91,1478551.75,1633766.14,1662644.11,1671316.31,1586105.88,1512521.98,32232969.65,<50k,0.0DEQ,>2 years,OWN,0ENQ,14.5<x<16.5,0.0PUB,C,36M
0.0DEQ#>16.5#36M#0ENQ#>2 years#D#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.00,14479.24,14165.16,5232.63,5106.74,4979.09,4849.65,4718.40,4585.32,4450.38,4313.56,14549.82,14188.89,13822.73,13451.27,17624.43,66044.77,102866.73,121063.77,138169.84,155113.29,221616.85,254966.17,269039.94,336159.88,314850.06,349882.06,399534.19,503602.05,595055.13,691009.59,780036.45,880867.95,944479.75,1064531.99,1224729.55,1238885.45,1500315.04,1567950.43,1481065.28,1517435.21,1618096.44,1670820.20,1585375.45,1523965.08,23263645.87,<50k,0.0DEQ,>2 years,RENT,0ENQ,>16.5,1.0PUB,D,36M
1.0DEQ#<10#36M#1OR2ENQ#<2 years#D#0.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.00,3897.99,3795.49,3692.49,3589.00,3485.00,3380.51,3275.51,3170.00,3063.99,2957.46,12850.42,12490.99,18779.65,40256.65,37176.30,85030.00,92869.91,105293.50,102393.89,197633.60,223839.79,281879.99,321380.40,354256.08,344198.75,334076.75,345889.65,402270.91,405369.74,457394.19,573717.49,609227.93,675034.19,688160.99,781182.40,939278.96,1018524.84,1038783.81,1059495.50,1097979.99,1099791.26,1201081.75,1332067.05,1281664.53,1450277.31,1620243.34,1744940.85,1650390.10,1545048.61,25620529.54,>50k,1.0DEQ,<2 years,OWN,1OR2ENQ,<10,0.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#1.0PUB#OWN#>50k,,,,,,,,,10150.00,9914.27,9676.18,9435.72,9192.86,8947.58,8699.85,8449.65,8196.96,7941.74,17683.98,17191.82,16694.73,16192.65,15685.54,15173.35,14656.03,14133.52,13605.77,13089.59,12551.38,11990.93,11458.56,10904.00,10327.04,9777.99,9508.55,8280.63,7281.79,6996.55,3125.45,2824.36,,,,11000.00,22738.16,42190.06,52766.49,51458.37,50138.53,48806.85,47463.24,46107.58,44739.78,43359.71,41967.27,48562.35,46955.25,45333.76,43697.75,50047.09,48196.27,46328.67,44595.61,42846.82,41082.15,35818.92,71822.06,221424.79,255135.04,247842.42,281547.82,352684.53,398341.30,508098.61,586425.70,666642.12,728265.25,794384.77,855207.72,876005.79,869137.09,920920.37,919196.44,951862.15,1005722.83,1150024.64,1238958.66,1221917.98,1447295.08,1523600.44,1506102.32,1650483.64,1741922.73,1701972.78,1622391.74,1548666.66,29209943.18,>50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,D,36M
1.0DEQ#12.5<x<14.5#36M#0ENQ#<2 years#D#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,9000.00,23795.74,41243.77,40275.37,39296.48,74306.99,82089.02,80035.85,77959.93,75860.99,83738.80,83366.14,95922.29,93110.87,100168.17,97072.18,92441.56,89259.40,105941.64,116871.09,110271.90,103599.43,99352.86,93818.71,94263.57,90577.25,94849.78,90897.79,79799.74,101759.15,104769.19,93871.59,104611.88,111856.13,108477.60,104372.04,109385.09,132015.88,144710.63,162645.03,197588.44,210279.71,239338.64,300152.29,310356.29,339903.50,365682.46,370496.79,406588.88,422203.54,495554.33,623621.44,691294.49,753761.29,846222.32,933831.38,1058047.17,1089612.98,1120837.78,1178702.54,1178350.42,1227218.34,1348799.80,1417068.60,1412892.54,1658784.14,1646487.79,1575153.09,1574150.91,1721727.49,1759794.08,1644434.69,1554497.33,35311097.01,>50k,1.0DEQ,<2 years,RENT,0ENQ,12.5<x<14.5,0.0PUB,D,36M
0.0DEQ#>16.5#36M#0ENQ#>2 years#O#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10400.00,10151.09,9900.10,9647.02,9391.83,24134.52,23559.70,22977.89,22389.00,25792.92,37103.31,46161.98,44992.12,72056.17,75254.67,76122.36,72650.38,80663.31,78439.83,95246.21,116907.24,201026.55,268702.05,340134.27,437815.37,550743.23,607405.76,702323.98,850380.13,982267.05,1016001.58,1094583.61,1132302.16,1156334.79,1133867.08,1142975.33,1202576.95,1216755.11,1254294.96,1316078.37,1421536.99,1453450.97,1429080.85,1563454.80,1616997.29,1597478.76,1641008.94,1743997.08,1738762.71,1654056.76,1561022.05,34991357.18,<50k,0.0DEQ,>2 years,OWN,0ENQ,>16.5,0.0PUB,O,36M
1.0DEQ#>16.5#36M#0ENQ#>2 years#D#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000.00,37491.92,36497.16,35487.34,16415.72,16005.67,15589.88,15168.25,14740.72,14307.20,13867.60,13421.84,12969.82,12511.48,20046.71,30607.23,39719.76,38604.26,37472.74,36324.99,46160.76,102744.23,143075.59,154479.54,193515.13,263029.52,311490.96,448845.19,618606.47,729515.54,888823.67,960486.60,972218.58,1108131.20,1083847.99,1100773.07,1205349.38,1190209.45,1285820.22,1392235.90,1568426.46,1684492.99,1714214.80,1720991.12,1709506.56,1735435.95,1693587.75,1687933.23,1710220.54,1657123.38,1726944.73,1802417.76,1857821.27,1913077.83,1855292.58,1748013.29,1702548.95,1784491.48,1812779.39,1728435.85,1571760.17,51085125.31,>50k,1.0DEQ,>2 years,RENT,0ENQ,>16.5,0.0PUB,D,36M
1.0DEQ#>16.5#60M#0ENQ#>2 years#D#0.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14500.00,19348.99,19145.77,18939.44,18729.97,18517.31,27551.40,27234.74,26913.31,37912.04,37467.33,45265.80,44720.39,62266.69,61523.11,74768.07,81953.71,81042.47,79855.60,78804.85,77752.87,92684.62,107547.42,106040.54,120610.22,119069.38,150250.16,148450.03,180645.78,192731.25,200443.09,232473.45,224429.76,340826.46,354390.40,367204.56,398815.15,472784.30,509398.50,546703.57,543085.43,518328.93,615249.08,701327.08,777579.77,838961.96,869159.31,983962.06,1063018.67,1042591.85,1240391.87,1325218.09,1382588.32,1427798.34,1582189.42,1632555.07,1603453.45,1571983.12,25539154.31,<50k,1.0DEQ,>2 years,RENT,0ENQ,>16.5,0.0PUB,D,60M
0.0DEQ#<10#36M#1OR2ENQ#<2 years#C#0.0PUB#RENT#<50k,,,2500.00,2440.13,2379.76,2318.90,2257.52,2195.64,2133.25,2070.33,2006.90,1942.94,11878.44,11570.71,11260.59,10948.07,10633.14,13315.78,12921.60,27524.48,26763.36,25996.34,25223.40,27644.48,26782.50,25913.83,32638.42,41867.99,40527.65,39187.30,43836.95,42329.81,50811.47,60634.68,58407.15,63978.71,61743.88,66478.03,73053.40,78627.81,75503.54,84092.94,87439.12,87727.29,97904.11,94247.19,108579.22,111362.23,127367.74,129652.16,144112.45,146936.43,168123.30,203437.78,258976.61,314476.74,393730.43,421710.03,436324.35,447975.29,444491.67,435894.48,417961.77,411196.80,427486.80,430561.92,414845.16,398393.95,382780.64,374925.20,359229.83,354156.26,319699.15,324535.03,310719.39,312241.89,312154.63,352367.76,459670.27,534870.36,584274.12,672243.40,788989.80,920267.09,971872.62,1183087.72,1242952.92,1279046.87,1387020.33,1424222.16,1374847.52,1467531.49,1672333.01,1718762.32,1637865.08,1573471.14,32661394.87,<50k,0.0DEQ,<2 years,RENT,1OR2ENQ,<10,0.0PUB,C,36M
0.0DEQ#12.5<x<14.5#36M#1OR2ENQ#>2 years#H#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,15000.00,14662.28,14320.61,13974.97,13625.29,13271.54,19713.66,19493.96,19273.74,19115.24,18955.00,18793.01,18629.24,18463.68,18296.30,18127.08,17835.11,17662.16,24487.32,24150.79,23810.57,10801.94,10454.24,10102.73,9747.38,9388.14,9024.96,8657.81,8286.65,7911.42,12532.08,18035.14,17396.59,20095.17,19376.81,18650.58,17916.37,17174.11,16423.71,12413.33,22495.39,41897.28,40836.01,39762.94,44277.97,46554.23,49963.18,48524.59,47104.65,45719.74,110569.35,130649.35,134453.23,200854.96,210524.95,286956.99,309726.00,370380.48,374797.78,430290.72,454336.13,527842.97,620169.70,726470.95,895324.37,1014723.49,1127473.04,1249188.02,1445553.05,1586782.39,1535751.53,1679036.83,1690618.77,1586753.31,1573570.55,1631803.31,1719029.22,1636852.08,1576159.26,27899829.46,>50k,0.0DEQ,>2 years,OWN,1OR2ENQ,12.5<x<14.5,1.0PUB,H,36M
1.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#D#0.0PUB#OWN#<50k,,,,,,,,,12000.00,11726.93,11450.83,11171.68,10889.43,10604.05,10315.51,10023.77,9728.79,9430.55,9129.00,8824.11,8515.84,8204.16,7889.02,7570.38,7248.22,6922.48,6593.14,6260.14,5923.45,,,,,7000.00,6839.31,6676.92,6512.81,6346.95,24179.34,23604.61,29523.37,38789.99,37818.22,36835.52,35841.78,35102.39,44448.75,43450.19,47872.18,46714.82,45544.72,39561.91,25518.36,24662.39,23797.25,22922.86,22039.11,35145.91,31793.32,36473.16,41078.40,70330.65,123281.52,144281.03,177667.09,255921.45,314897.94,336794.97,393495.58,428728.87,446026.49,501249.86,577068.74,603193.24,649390.64,652610.83,727881.30,797846.37,860296.49,943693.66,942241.21,1019020.40,1115888.64,1189918.53,1249262.02,1385608.12,1427797.43,1411950.47,1598901.81,1695890.22,1646392.30,1773594.13,1759763.93,1747461.47,1666489.28,1576328.45,33227681.13,<50k,1.0DEQ,>2 years,OWN,0ENQ,12.5<x<14.5,0.0PUB,D,36M
0.0DEQ#14.5<x<16.5#36M#0ENQ#<2 years#D#0.0PUB#OWN#<50k,,,,,,,,,,,6225.00,6088.64,5950.48,5810.51,5668.70,5525.03,5379.47,,,,30475.00,29805.85,29127.99,28441.32,27745.72,27041.08,30902.27,30078.78,29244.58,44149.52,54193.47,52738.36,59764.47,58087.33,56388.39,63667.38,66726.03,64648.15,62543.36,60411.32,58454.31,56472.10,56214.39,54157.60,54888.11,52545.72,47278.78,55841.79,55627.06,53339.52,51022.11,43255.79,40805.14,38322.48,36387.79,39193.84,51364.93,47280.46,45050.69,40736.14,38602.64,42441.59,51995.69,64717.56,84898.08,105534.97,128224.58,170031.49,211395.25,237140.75,260499.65,298979.61,334703.57,433904.76,469101.96,510684.64,563624.46,618187.55,691431.34,742164.43,844660.30,874655.05,978769.34,1021642.92,1066087.97,1092110.85,1109260.23,1182837.89,1357718.72,1497753.05,1509891.11,1770325.73,1767465.00,1755244.01,1666029.66,1577209.02,29054992.36,<50k,0.0DEQ,<2 years,OWN,0ENQ,14.5<x<16.5,0.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#D#0.0PUB#OWN#<50k,,,5400.00,5274.97,5148.67,5021.09,31392.22,43668.31,52576.01,68264.33,71213.41,69359.70,67488.87,65600.77,64895.23,62933.37,74553.39,72233.81,87392.87,79084.23,76848.70,74592.36,72315.03,84016.50,81371.04,120700.76,117025.89,113316.17,114268.79,132495.12,141097.98,136231.25,158824.44,162529.17,160575.84,187745.09,175600.75,181820.51,179276.49,189297.79,182031.52,181895.89,174643.82,160998.11,161030.34,146030.94,153728.12,151673.44,164807.45,162561.10,166964.77,171526.55,175332.78,180383.93,193774.36,206241.02,210095.49,216251.57,213277.91,200206.66,195057.68,204077.34,198545.25,235400.95,270116.09,287549.12,335067.15,340492.10,367947.48,473722.78,539174.26,632693.51,747187.46,841958.38,887556.67,943600.97,1012134.88,964024.52,978868.14,982235.16,989415.91,1011262.24,1080257.16,1108771.58,1234211.94,1392630.18,1449912.02,1363668.90,1509702.95,1490399.45,1475441.82,1650634.64,1769793.99,1763899.91,1688750.19,1578367.09,41159436.54,<50k,0.0DEQ,<2 years,OWN,1OR2ENQ,10<x<12.5,0.0PUB,D,36M
0.0DEQ#14.5<x<16.5#60M#1OR2ENQ#<2 years#D#0.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200.00,53074.68,76680.29,85553.95,96569.12,135191.77,122712.00,118260.48,156014.04,169202.40,219154.11,215416.46,267665.85,322970.10,334286.09,342421.92,352290.52,352947.73,362476.78,385879.44,414272.90,394969.14,389255.99,389824.75,385983.87,392984.67,392261.81,385977.17,379923.25,381898.43,375043.42,359149.18,353140.53,332197.25,344854.55,357733.86,337183.28,330367.20,358013.13,382702.97,422699.26,472941.50,513628.34,521317.35,630024.06,638749.61,667580.49,759456.33,858990.84,986459.57,1166281.87,1200344.09,1205968.55,1373192.59,1546892.18,1564789.07,1605223.78,1639545.04,1699812.47,1634651.97,1578878.14,34305132.15,<50k,0.0DEQ,<2 years,RENT,1OR2ENQ,14.5<x<16.5,0.0PUB,D,60M
0.0DEQ#>16.5#36M#1OR2ENQ#>2 years#O#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,19575.00,19162.68,18744.09,18319.12,17887.68,17449.68,17005.01,16553.56,16095.25,33879.95,33014.35,32136.04,31244.85,30340.57,29423.02,28492.00,27547.32,26588.77,25616.16,24629.26,23627.88,22611.80,29045.51,27695.52,26171.22,28934.32,42394.04,40715.05,39011.20,48082.11,66690.60,94986.00,118134.77,118766.42,125631.17,145957.10,169598.86,234470.65,257909.94,329743.69,391361.30,508152.26,640472.59,736176.08,801106.25,890447.42,963082.33,1061021.93,1098971.50,1164796.91,1197372.60,1276198.08,1332888.23,1375626.81,1325833.55,1423728.21,1368264.88,1367574.70,1454337.54,1465673.46,1470727.38,1600759.97,1564356.68,1503786.95,1632760.90,1715833.18,1779730.56,1669145.08,1579808.55,38833878.10,<50k,0.0DEQ,>2 years,OWN,1OR2ENQ,>16.5,0.0PUB,O,36M
0.0DEQ#>16.5#36M#1OR2ENQ#<2 years#D#0.0PUB#OWN#<50k,,,,,,,,,2050.00,2004.20,1957.85,1910.94,1863.46,1815.40,1766.77,1717.55,1667.73,1617.31,1566.29,1514.64,1462.37,1409.47,16355.93,15977.60,15594.12,15205.42,14811.43,14412.08,14007.30,27597.01,26885.39,26163.65,25431.65,24595.98,23648.36,22880.35,22101.42,21311.41,20510.16,19697.51,18380.03,17343.40,16485.11,15614.59,14731.99,25407.08,24334.96,32246.82,30927.02,29588.92,32232.26,30771.48,29290.37,47988.62,64265.00,62161.98,60132.09,58073.62,52272.55,56937.70,72370.71,116959.27,187088.76,283700.38,353567.42,429772.74,440465.34,488388.80,556850.84,557361.81,694511.74,774494.72,784838.39,949158.96,1024430.48,1069008.91,1090446.76,1201717.97,1279351.69,1319079.68,1333897.81,1409118.35,1463393.67,1451469.34,1423808.90,1539543.27,1605969.71,1589581.42,1710257.91,1816029.71,1747536.23,1736672.89,1757442.72,1822328.27,1710128.66,1587702.58,40489143.13,<50k,0.0DEQ,<2 years,OWN,1OR2ENQ,>16.5,0.0PUB,D,36M
1.0DEQ#12.5<x<14.5#36M#0ENQ#>2 years#D#0.0PUB#RENT#<50k,,,,,,,5000.00,20335.34,19868.59,28396.68,27712.57,34521.00,33649.41,32768.39,31877.84,30977.65,30067.73,29147.96,28218.25,27500.53,26779.34,26049.79,25312.88,24240.80,23158.81,13899.18,15556.02,17333.82,16890.09,16374.50,14031.40,13717.83,13404.34,21087.52,20583.71,20074.56,13280.11,5509.96,21297.42,26293.89,30254.07,36296.90,44170.84,49937.05,48530.48,51908.36,50360.25,47712.60,45435.90,47567.23,46069.46,49355.10,47729.22,46055.38,52378.03,50498.36,87453.63,89124.82,104326.55,113090.10,122471.31,145019.45,178805.81,222725.14,292521.35,341218.18,456478.42,490194.29,511133.61,518399.75,557829.72,539580.84,579623.57,620767.05,683857.65,703603.40,762722.99,805543.00,938086.21,1049501.92,1073130.47,1141031.87,1215319.83,1232551.25,1224637.05,1360694.48,1381306.90,1386613.98,1585076.09,1604606.69,1550372.10,1671687.24,1783164.46,1807012.90,1679980.93,1592846.10,35703288.26,<50k,1.0DEQ,>2 years,RENT,0ENQ,12.5<x<14.5,0.0PUB,D,36M
1.0DEQ#10<x<12.5#60M#0ENQ#>2 years#D#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.00,13827.93,13654.15,13478.66,13301.44,13122.46,12941.71,23959.18,23631.61,23300.98,22967.26,22630.43,22290.44,21947.29,21600.92,21251.32,20898.46,20542.29,20182.80,19819.95,19453.71,19084.05,18710.93,18334.32,17954.20,17570.52,17183.26,16792.37,16397.84,15999.61,39770.75,39238.92,58702.02,57902.80,49350.47,94536.49,131314.84,129433.85,146535.23,158383.35,156039.75,171674.02,169059.51,166420.36,163756.35,175467.23,219578.75,216094.91,257577.50,253466.23,278515.42,606963.99,893774.22,1010972.96,1277761.81,1499201.34,1651834.44,1615920.16,1592902.96,13838980.69,>50k,1.0DEQ,>2 years,RENT,0ENQ,10<x<12.5,0.0PUB,D,60M
0.0DEQ#<10#36M#0ENQ#<2 years#O#0.0PUB#OWN#>50k,5000.00,9875.59,13628.94,13281.55,22431.82,21845.60,17013.52,19548.48,19005.25,21458.35,32833.39,31908.90,30978.19,30041.19,29097.89,28148.23,27192.17,26229.67,25260.68,33485.17,47280.59,52206.63,77043.01,84616.51,94926.14,89160.32,89729.07,125690.23,159179.48,159220.71,181101.76,193087.27,188159.10,187131.64,194615.06,210312.85,220382.43,227398.47,221343.22,226467.86,260374.02,295300.04,343503.31,413697.77,408637.06,445656.39,434060.16,452746.28,478166.11,513017.42,640145.59,717582.56,778566.65,803749.07,825929.85,860559.57,885920.22,942638.37,1037029.41,1085920.31,1117093.95,1153763.24,1157779.15,1266268.49,1264128.20,1316747.82,1230058.46,1197841.35,1138338.99,1130768.70,1087332.59,1025947.05,1012093.85,1035803.26,1072141.95,1004293.28,1009834.52,1020605.08,1006604.50,989436.59,1000355.06,1005176.43,1011692.52,1024285.74,1012883.61,1098143.91,1087055.15,1101517.95,1269848.12,1378575.53,1419350.53,1610624.66,1682531.65,1820280.71,1708300.27,1597392.95,59175412.85,>50k,0.0DEQ,<2 years,OWN,0ENQ,<10,0.0PUB,O,36M
1.0DEQ#<10#36M#1OR2ENQ#>2 years#C#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,7200.00,7026.71,6852.02,6675.94,6498.44,6319.51,6139.15,5957.34,5774.08,5589.34,5403.12,5215.40,5026.18,7835.44,7571.23,7304.88,7036.38,6765.71,6492.85,6217.78,5940.49,5660.96,5379.18,5095.11,4823.75,4520.19,4229.19,3935.83,3640.09,3341.97,3123.47,2739.16,2433.75,2125.88,1815.52,1502.66,1187.31,1100.45,1012.86,7174.56,6935.40,6694.28,6451.19,6297.36,5944.79,24695.57,35181.92,34180.68,33172.36,55071.19,53582.67,86083.83,109731.84,118326.48,130018.40,126327.06,230010.00,341332.84,407030.74,514021.86,579851.59,634383.49,706797.32,814738.16,952745.50,998190.00,990786.03,1124447.77,1185571.41,1250164.33,1438563.69,1620748.75,1756383.06,1674634.47,1602075.62,19860855.55,>50k,1.0DEQ,>2 years,RENT,1OR2ENQ,<10,0.0PUB,C,36M
0.0DEQ#<10#60M#0ENQ#<2 years#C#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10650.00,5000.00,4935.41,4870.27,4804.60,4738.38,4671.60,4604.27,4536.38,4467.93,4398.91,4329.31,4259.13,4188.36,4117.01,4045.07,3972.52,3899.37,3825.62,3751.24,3676.25,3600.64,3524.39,3447.51,3369.99,3291.83,3213.01,3133.54,3053.41,2972.61,2891.14,2808.98,26726.15,26330.30,25931.24,49528.92,82413.31,81254.11,80085.44,78907.24,96719.43,114974.42,143658.90,141531.44,139386.78,180224.78,244227.71,525890.33,740382.43,798648.99,993848.74,1245908.12,1691869.35,1642492.17,1602239.09,10886228.09,>50k,0.0DEQ,<2 years,RENT,0ENQ,<10,0.0PUB,C,60M
0.0DEQ#10<x<12.5#60M#1OR2ENQ#<2 years#D#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14100.00,63250.51,62464.69,61671.25,121870.12,153428.83,151423.73,161399.74,159206.21,156992.03,174757.01,172247.69,189714.87,186913.37,207196.01,218671.25,227991.83,236491.32,254804.98,275817.09,271488.22,267649.79,263637.91,259724.74,247506.65,243466.00,191518.01,187923.00,206538.14,220861.21,212057.69,227829.07,247315.16,252455.68,268971.47,263574.27,258279.78,252623.43,299867.22,313603.57,347036.44,330722.08,350743.76,355963.25,339802.31,333272.74,369279.01,421842.60,436608.17,516177.24,576500.64,668267.69,838438.49,994496.44,1113028.28,1357543.16,1572432.12,1680184.97,1632149.05,1606354.75,24048146.72,>50k,0.0DEQ,<2 years,RENT,1OR2ENQ,10<x<12.5,0.0PUB,D,60M
0.0DEQ#12.5<x<14.5#60M#2+ENQ#>2 years#C#0.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.00,47910.70,56348.84,75673.90,74755.08,73825.82,72886.01,71935.52,100974.24,99648.57,98307.91,96952.07,116580.90,141950.51,139983.99,137995.15,151983.75,149761.32,214513.69,211461.07,208373.64,205251.03,202092.83,198898.62,195668.01,192822.94,209508.55,206737.17,238874.24,212805.58,209645.60,231331.18,244463.23,240798.68,237092.66,233224.68,249025.10,244767.00,334440.15,382076.09,476307.32,520889.37,629775.18,745804.90,816328.44,888485.94,1058860.83,1453758.45,1544875.83,1505369.91,1601201.73,1667420.24,1614002.42,1715735.67,1792265.37,1735325.50,1691893.31,1606682.09,29888328.53,>50k,0.0DEQ,>2 years,OWN,2+ENQ,12.5<x<14.5,0.0PUB,C,60M
0.0DEQ#12.5<x<14.5#36M#1OR2ENQ#<2 years#C#0.0PUB#RENT#<50k,,1250.00,1222.03,2993.73,7924.60,7740.57,10379.46,10128.02,12873.71,14148.21,13782.92,13413.46,16439.79,15984.41,15523.87,15058.11,14715.65,14201.65,13758.62,13347.38,20946.18,20326.75,31852.66,30824.64,36990.58,46861.01,49786.56,48059.36,55371.93,53666.30,51941.93,50198.61,56024.69,54113.50,52184.89,50393.51,53264.71,55158.09,52937.77,50693.08,53115.36,57157.48,65104.74,74089.58,92687.04,86469.47,81988.87,82256.93,75493.45,76738.55,89706.50,86136.27,85511.29,90415.67,109375.63,166708.32,210391.72,226610.76,246652.26,259221.22,276633.35,315208.35,365743.34,415671.46,463492.23,502507.03,492909.20,514584.18,526759.13,532606.38,576477.65,600378.19,606349.40,617515.68,643069.85,654924.35,655675.95,665924.24,761560.44,828609.92,887152.21,988177.52,1064332.28,1123899.11,1124170.98,1270683.44,1300076.71,1324823.94,1586321.61,1642378.78,1598063.63,1689670.85,1737394.05,1794893.62,1693390.89,1618520.56,36912864.55,<50k,0.0DEQ,<2 years,RENT,1OR2ENQ,12.5<x<14.5,0.0PUB,C,36M
